_id,Product Collection,Code Name,Vertical Segment,Processor Number,Status,Launch Date,Lithography,Included Items,# of Cores,# of Threads,Processor Base Frequency,Max Turbo Frequency,Cache,Intel® Turbo Boost Max Technology 3_0 Frequency ‡,TDP,Embedded Options Available,Datasheet,Max Memory Size (dependent on memory type),Memory Types,Max # of Memory Channels,ECC Memory Supported   ‡,Scalability,PCI Express Revision,Max # of PCI Express Lanes,Sockets Supported,Max CPU Configuration,Thermal Solution Specification,TJUNCTION,Intel® Deep Learning Boost (Intel® DL Boost),Intel® Optane™ Memory Supported ‡,Intel® Turbo Boost Max Technology 3_0 ‡,Intel® Turbo Boost Technology ‡,Intel® Hyper-Threading Technology ‡,Intel® Virtualization Technology (VT-x) ‡,Intel® Virtualization Technology for Directed I/O (VT-d) ‡,Intel® 64 ‡,Instruction Set Extensions,# of AVX-512 FMA Units,Enhanced Intel SpeedStep® Technology,Intel® AES New Instructions,Execute Disable Bit ‡,Bus Speed,# of QPI Links,Product Brief,Instruction Set,PCI Express Configurations ‡,Intel® vPro™ Platform Eligibility ‡,Intel® VT-x with Extended Page Tables (EPT) ‡,Idle States,Intel® Smart Response Technology,Intel® Trusted Execution Technology ‡,Max Memory Bandwidth,TCASE,Package Size,Intel® Demand Based Switching,Thermal Monitoring Technologies,Intel® Identity Protection Technology ‡,Processor Graphics ‡,Graphics Base Frequency,Graphics Max Dynamic Frequency,Graphics Video Max Memory,Graphics Output,Intel® Quick Sync Video,Intel® InTru™ 3D Technology,Intel® Flexible Display Interface (Intel® FDI),Intel® Clear Video HD Technology,# of Displays Supported ‡,Intel® TSX-NI,Secure Key,Anti-Theft Technology,Low Halogen Options Available,VID Voltage Range,Description,Intel® My WiFi Technology,4G WiMAX Wireless Technology,Intel® Fast Memory Access,Intel® Flex Memory Access,Configurable TDP-up Frequency,Configurable TDP-up,Configurable TDP-down Frequency,Configurable TDP-down,4K Support,Max Resolution (HDMI 1_4)‡,Max Resolution (DP)‡,Max Resolution (eDP - Integrated Flat Panel)‡,DirectX* Support,OpenGL* Support,Device ID,Intel® Speed Shift Technology,Intel® Thermal Velocity Boost,Intel® Stable Image Platform Program (SIPP),Intel® Software Guard Extensions (Intel® SGX),Intel® OS Guard,Intel® Boot Guard,Execution Units,Intel® Clear Video Technology,Intel® Memory Protection Extensions (Intel® MPX),Max Resolution (VGA)‡,Use Conditions,eDRAM,Graphics Name‡,Compute Units,Graphics Memory Bandwidth,Graphics Memory Interface,Max Resolution (HDMI)‡,Vulkan*  Support,H_264 Hardware Encode/Decode,H_265 (HEVC) Hardware Encode/Decode,# of Displays Supported‡,Graphics Burst Frequency,Secure Boot,Intel® Virtualization Technology for Itanium (VT-i),Scenario Design Power (SDP),Additional Information URL,Expected Discontinuance,PCI Support,# of USB Ports,USB Revision,Total # of SATA Ports,Integrated LAN,Integrated IDE,General Purpose IO,UART,Max # of SATA 6_0 Gb/s Ports,Intel® ME Firmware Version,Intel® HD Audio Technology,Intel® Rapid Storage Technology,Intel® Smart Connect Technology,Intel® Matrix Storage Technology,Macrovision* License Required,Physical Address Extensions,Processing Die Size,# of Processing Die Transistors,FSB Parity
5dacbb2d478bae28f9227abd,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Desktop,i7-4771,Discontinued,Q3'13,22 nm,,4,8,3.50 GHz,3.90 GHz,8 MB SmartCache,,84 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/DVI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb2f478bae28f9227abe,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Desktop,i7-4785T,Discontinued,Q2'14,22 nm,,4,8,2.20 GHz,3.20 GHz,8 MB SmartCache,,35 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013A,,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,66.35°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/DVI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb31478bae28f9227abf,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Desktop,i7-4790,Discontinued,Q2'14,22 nm,,4,8,3.60 GHz,4.00 GHz,8 MB SmartCache,,84 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,72.72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/DVI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb33478bae28f9227ac0,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Desktop,i7-4790S,Launched,Q2'14,22 nm,,4,8,3.20 GHz,4.00 GHz,8 MB SmartCache,,65 W,Yes,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013C,,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,71.35°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/DVI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,PC/Client/Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb35478bae28f9227ac1,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Desktop,i7-4790T,Discontinued,Q2'14,22 nm,,4,8,2.70 GHz,3.90 GHz,8 MB SmartCache,,45 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013B,,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,71.45°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/DVI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb37478bae28f9227ac2,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4600M,Launched,Q4'13,22 nm,,2,4,2.90 GHz,3.60 GHz,4 MB SmartCache,,37 W,No,View now,32 GB,DDR3L 1333/1600,2,No,,3,16,FCPGA946,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,1x16 or 2x8 or 1x8 2x4,Yes,Yes,,,Yes,25.6 GB/s,,37.5mm x 37.5mm x 4.7mm,,Yes,Yes,Intel® HD Graphics 4600,400 MHz,1.30 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3840x2160@30Hz,3840x2160@60Hz,,11.2/12,4.3,0x416,,,,,,,,,,2880x1800@60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb39478bae28f9227ac3,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4600U,Launched,Q3'13,22 nm,,2,4,2.10 GHz,3.30 GHz,4 MB SmartCache,,15 W,No,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",Yes,Yes,Yes,Yes,Yes,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 4400,200 MHz,1.10 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA16,,,Yes,,,,,,,N/A,,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb3b478bae28f9227ac4,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4610M,Launched,Q1'14,22 nm,,2,4,3.00 GHz,3.70 GHz,4 MB SmartCache,,37 W,No,View now,32 GB,DDR3L 1333/1600,2,No,,3,16,,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,1x16 or 2x8 or 1x8 2x4,Yes,Yes,,,Yes,25.6 GB/s,,37.5mm x 37.5mm x 4.7mm,,Yes,Yes,Intel® HD Graphics 4600,400 MHz,1.30 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,,30Hz at 4096x2160,,11.2/12,4.3,0x416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb3d478bae28f9227ac5,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4610Y,Launched,Q3'13,22 nm,,2,4,1.70 GHz,2.90 GHz,4 MB SmartCache,,11.5 W,No,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",Yes,Yes,Yes,Yes,Yes,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 4200,200 MHz,850 MHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,2560x1600@60Hz,2560x1600@60Hz,,11.2/12,4.3,0x402,,,Yes,,,,,,,N/A,,,,,,,,,,,,,,,6 W,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb3f478bae28f9227ac6,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4650U,Launched,Q3'13,22 nm,,2,4,1.70 GHz,3.30 GHz,4 MB SmartCache,,15 W,Yes,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 5000,200 MHz,1.10 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA26,,,,,,,,,,N/A,Industrial Commercial Temp,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb41478bae28f9227ac7,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4500U,Launched,Q3'13,22 nm,,2,4,1.80 GHz,3.00 GHz,4 MB SmartCache,,15 W,No,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,No,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",No,Yes,Yes,,No,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 4400,200 MHz,1.10 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA16,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb43478bae28f9227ac8,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4510U,Launched,Q2'14,22 nm,,2,4,2.00 GHz,3.10 GHz,4 MB SmartCache,,15 W,No,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,No,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",No,Yes,Yes,,No,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 4400,200 MHz,1.10 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA16,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb45478bae28f9227ac9,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4550U,Launched,Q3'13,22 nm,,2,4,1.50 GHz,3.00 GHz,4 MB SmartCache,,15 W,No,View now,16 GB,"DDR3L 1333/1600, LPDDR3 1333/1600",2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",No,Yes,Yes,,No,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® HD Graphics 5000,200 MHz,1.10 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA26,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb47478bae28f9227aca,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4558U,Launched,Q3'13,22 nm,,2,4,2.80 GHz,3.30 GHz,4 MB SmartCache,,28 W,No,View now,16 GB,DDR3L 1333/1600,2,No,,2.0,12,FCBGA1168,1,,100°C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",No,Yes,Yes,,No,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® Iris® Graphics 5100,200 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA2E,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,No,4,3.0,4,No,No,Yes,Yes,4,9.5,Yes,Yes,Yes,,,,,,
5dacbb49478bae28f9227acb,4th Generation Intel® Core™ i7 Processors,Products formerly Haswell,Mobile,i7-4578U,Launched,Q3'14,22 nm,,2,4,3.00 GHz,3.50 GHz,4 MB,,28 W,No,View now,16 GB,"DDR3L-1333, 1600; LPDDR3-1333, 1600",2,No,,2,12,FCBGA1168,1,,100 C,,,,2.0,Yes,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"4x1, 2x4",No,Yes,Yes,,No,25.6 GB/s,,40mm x 24mm x 1.5mm,,Yes,Yes,Intel® Iris® Graphics 5100,200 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,,Yes,,,,,,,,,,,,3200x2000@60Hz,3200x2000@60Hz,,11.2/12,4.3,0xA2E,,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb4d478bae28f9227acc,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4670,Discontinued,Q2'13,22 nm,,4,4,3.40 GHz,3.80 GHz,6 MB SmartCache,,84 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,72.72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb4f478bae28f9227acd,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4670K,Discontinued,Q2'13,22 nm,,4,4,3.40 GHz,3.80 GHz,6 MB SmartCache,,84 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,No,Yes,No,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",No,Yes,Yes,,No,25.6 GB/s,72.72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,No,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb51478bae28f9227ace,4th Generation Intel® Core™ i5 Processors,Products formerly Crystal Well,Desktop,i5-4670R,Discontinued,Q2'13,22 nm,,4,4,3.00 GHz,3.70 GHz,4 MB SmartCache,,65 W,No,View now,32 GB,DDR3 and DDR3L 1333/1600 at 1.5V,2,No,1S Only,3.0,16,FCBGA1364,1,,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,0,,64-bit,"Up to 1x16, 2x8, 1x8/2x4",No,Yes,Yes,,No,25.6 GB/s,,37.5mm x 32mm x 1.65mm,,Yes,Yes,Intel® Iris® Pro Graphics 5200,200 MHz,1.30 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,3840x2160@60Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0xD22,,,No,,Yes,,,,,2880x1800@60Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dacbb54478bae28f9227acf,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4670S,Discontinued,Q2'13,22 nm,,4,4,3.10 GHz,3.80 GHz,6 MB SmartCache,,65 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013C,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,71.35°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb56478bae28f9227ad0,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4670T,Discontinued,Q2'13,22 nm,,4,4,2.30 GHz,3.30 GHz,6 MB SmartCache,,45 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013B,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,71.45°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb58478bae28f9227ad1,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4690,Discontinued,Q2'14,22 nm,,4,4,3.50 GHz,3.90 GHz,6 MB SmartCache,,84 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,72.72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb5a478bae28f9227ad2,4th Generation Intel® Core™ i5 Processors,Products formerly Devil's Canyon,Desktop,i5-4690K,Discontinued,Q2'14,22 nm,,4,4,3.50 GHz,3.90 GHz,6 MB SmartCache,,88 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,3.0,16,FCLGA1150,1,PCG 2013D,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",No,Yes,Yes,,No,25.6 GB/s,72.72°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,3840x2160@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,No,,Yes,,20,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
5dacbb5c478bae28f9227ad3,4th Generation Intel® Core™ i5 Processors,Products formerly Haswell,Desktop,i5-4690S,Discontinued,Q2'14,22 nm,,4,4,3.20 GHz,3.90 GHz,6 MB SmartCache,,65 W,No,View now,32 GB,"DDR3-1333/1600, DDR3L-1333/1600 @ 1.5V",2,No,1S Only,Up to 3.0,16,FCLGA1150,1,PCG 2013C,,,,,2.0,No,Yes,Yes,Yes,"Intel® SSE4.1, Intel® SSE4.2, Intel® AVX2",,Yes,Yes,Yes,5 GT/s DMI2,,,64-bit,"Up to 1x16, 2x8, 1x8+2x4",Yes,Yes,Yes,,Yes,25.6 GB/s,71.35°C,37.5mm x 37.5mm,,Yes,Yes,Intel® HD Graphics 4600,350 MHz,1.20 GHz,2 GB,eDP/DP/HDMI/VGA,Yes,Yes,Yes,Yes,3,No,Yes,Yes,,,,Yes,,,,,,,,,4096x2304@24Hz,3840x2160@60Hz,3840x2160@60Hz,11.2/12,4.3,0x412,,,Yes,,Yes,,,,,1920x1200@60Hz,,,,,,,,,,,,,,,,,07/14/2017,,,,,,,,,,,,,,,,,,,
